data,casi,casi_media7gg
2021-04-09,427,422.85714285714283
2021-04-10,398,408.2857142857143
2021-04-11,392,397.7142857142857
2021-04-12,412,382.85714285714283
2021-04-13,382,368.14285714285717
2021-04-14,340,359.42857142857144
2021-04-15,329,348.42857142857144
2021-04-16,324,336.0
2021-04-17,337,329.2857142857143
2021-04-18,315,330.0
2021-04-19,325,324.42857142857144
2021-04-20,335,326.14285714285717
2021-04-21,345,323.57142857142856
2021-04-22,290,319.85714285714283
2021-04-23,336,319.14285714285717
2021-04-24,319,305.7142857142857
2021-04-25,289,297.42857142857144
2021-04-26,320,291.2857142857143
2021-04-27,241,279.42857142857144
2021-04-28,287,264.14285714285717
2021-04-29,247,255.71428571428572
2021-04-30,253,242.57142857142858
2021-05-01,212,246.0
2021-05-02,230,235.57142857142858
2021-05-03,228,227.42857142857142
2021-05-04,265,219.42857142857142
2021-05-05,214,214.0
2021-05-06,190,206.14285714285714
2021-05-07,197,202.85714285714286
2021-05-08,174,194.0
2021-05-09,175,186.85714285714286
2021-05-10,205,180.71428571428572
2021-05-11,203,175.0
2021-05-12,164,170.14285714285714
2021-05-13,147,163.71428571428572
2021-05-14,157,155.0
2021-05-15,140,143.42857142857142
2021-05-16,130,135.42857142857142
2021-05-17,144,132.71428571428572
2021-05-18,122,123.28571428571429
2021-05-19,108,119.0
2021-05-20,128,113.42857142857143
2021-05-21,91,106.42857142857143
2021-05-22,110,102.14285714285714
2021-05-23,91,99.28571428571429
2021-05-24,95,94.57142857142857
2021-05-25,92,92.57142857142857
2021-05-26,88,87.14285714285714
2021-05-27,95,81.28571428571429
2021-05-28,77,77.42857142857143
2021-05-29,72,72.85714285714286
2021-05-30,50,66.0
2021-05-31,68,62.857142857142854
2021-06-01,60,59.142857142857146
2021-06-02,40,57.142857142857146
2021-06-03,73,57.42857142857143
2021-06-04,51,57.285714285714285
2021-06-05,58,54.857142857142854
2021-06-06,52,55.285714285714285
2021-06-07,67,50.285714285714285
2021-06-08,43,47.42857142857143
2021-06-09,43,44.285714285714285
2021-06-10,38,40.57142857142857
2021-06-11,31,36.285714285714285
2021-06-12,36,34.857142857142854
2021-06-13,26,34.0
2021-06-14,37,33.0
2021-06-15,33,32.0
2021-06-16,37,29.571428571428573
2021-06-17,31,29.285714285714285
2021-06-18,24,26.571428571428573
2021-06-19,19,25.285714285714285
2021-06-20,24,23.428571428571427
2021-06-21,18,22.0
2021-06-22,24,20.142857142857142
2021-06-23,24,20.428571428571427
2021-06-24,21,18.714285714285715
2021-06-25,11,18.857142857142858
2021-06-26,21,17.571428571428573
2021-06-27,12,16.142857142857142
2021-06-28,19,15.142857142857142
2021-06-29,15,15.142857142857142
2021-06-30,14,14.428571428571429
2021-07-01,14,14.285714285714286
2021-07-02,11,13.285714285714286
2021-07-03,16,12.571428571428571
2021-07-04,11,11.857142857142858
2021-07-05,12,11.571428571428571
2021-07-06,10,11.571428571428571
2021-07-07,9,10.857142857142858
2021-07-08,12,10.428571428571429
2021-07-09,11,10.428571428571429
2021-07-10,11,10.142857142857142
2021-07-11,8,10.857142857142858
2021-07-12,12,10.428571428571429
2021-07-13,8,9.857142857142858
2021-07-14,14,9.285714285714286
2021-07-15,9,9.142857142857142
2021-07-16,7,9.285714285714286
2021-07-17,7,9.571428571428571
2021-07-18,7,9.285714285714286
2021-07-19,13,9.857142857142858
2021-07-20,10,9.857142857142858
2021-07-21,12,10.142857142857142
2021-07-22,13,10.142857142857142
2021-07-23,7,10.142857142857142
2021-07-24,9,11.0
2021-07-25,7,10.142857142857142
2021-07-26,13,10.428571428571429
2021-07-27,16,10.571428571428571
2021-07-28,6,11.571428571428571
2021-07-29,15,12.714285714285714
2021-07-30,8,13.857142857142858
2021-07-31,16,14.285714285714286
2021-08-01,15,16.714285714285715
2021-08-02,21,17.714285714285715
2021-08-03,19,19.0
2021-08-04,23,20.0
2021-08-05,22,20.142857142857142
2021-08-06,17,20.571428571428573
2021-08-07,23,21.285714285714285
2021-08-08,16,23.571428571428573
2021-08-09,24,25.285714285714285
2021-08-10,24,28.428571428571427
2021-08-11,39,30.857142857142858
2021-08-12,34,33.42857142857143
2021-08-13,39,35.714285714285715
2021-08-14,40,41.0
2021-08-15,34,41.42857142857143
2021-08-16,40,43.142857142857146
2021-08-17,61,43.57142857142857
2021-08-18,42,41.857142857142854
2021-08-19,46,43.857142857142854
2021-08-20,42,44.285714285714285
2021-08-21,28,42.57142857142857
2021-08-22,48,44.57142857142857
2021-08-23,43,43.714285714285715
2021-08-24,49,46.42857142857143
2021-08-25,56,49.57142857142857
2021-08-26,40,52.0
2021-08-27,61,52.857142857142854
2021-08-28,50,54.42857142857143
2021-08-29,65,53.857142857142854
2021-08-30,49,55.142857142857146
2021-08-31,60,56.0
2021-09-01,52,56.42857142857143
2021-09-02,49,56.714285714285715
2021-09-03,67,57.857142857142854
2021-09-04,53,56.857142857142854
2021-09-05,67,57.857142857142854
2021-09-06,57,59.142857142857146
2021-09-07,53,56.0
2021-09-08,59,57.142857142857146
2021-09-09,58,56.142857142857146
2021-09-10,45,55.42857142857143
2021-09-11,61,57.142857142857146
2021-09-12,60,57.857142857142854
2021-09-13,52,57.0
2021-09-14,65,57.142857142857146
2021-09-15,64,56.714285714285715
2021-09-16,52,53.857142857142854
2021-09-17,46,54.42857142857143
2021-09-18,58,52.42857142857143
2021-09-19,40,50.42857142857143
2021-09-20,56,51.0
2021-09-21,51,50.0
2021-09-22,50,47.42857142857143
2021-09-23,56,47.142857142857146
2021-09-24,39,45.42857142857143
2021-09-25,40,44.42857142857143
2021-09-26,38,43.714285714285715
2021-09-27,44,42.42857142857143
2021-09-28,44,41.42857142857143
2021-09-29,45,41.142857142857146
2021-09-30,47,40.57142857142857
2021-10-01,32,39.0
2021-10-02,38,37.857142857142854
2021-10-03,34,36.142857142857146
2021-10-04,33,33.57142857142857
2021-10-05,36,34.42857142857143
2021-10-06,33,33.857142857142854
2021-10-07,29,33.57142857142857
2021-10-08,38,33.714285714285715
2021-10-09,34,33.42857142857143
2021-10-10,32,33.714285714285715
2021-10-11,34,33.42857142857143
2021-10-12,34,30.285714285714285
2021-10-13,35,30.428571428571427
2021-10-14,27,31.571428571428573
2021-10-15,16,32.0
2021-10-16,35,30.714285714285715
2021-10-17,40,30.142857142857142
2021-10-18,37,31.285714285714285
2021-10-19,25,34.857142857142854
2021-10-20,31,32.57142857142857
2021-10-21,35,32.57142857142857
2021-10-22,41,32.57142857142857
2021-10-23,19,35.285714285714285
2021-10-24,40,36.142857142857146
2021-10-25,37,35.142857142857146
2021-10-26,44,36.142857142857146
2021-10-27,37,37.857142857142854
2021-10-28,28,38.285714285714285
2021-10-29,48,37.57142857142857
2021-10-30,31,38.857142857142854
2021-10-31,43,41.714285714285715
2021-11-01,32,42.714285714285715
2021-11-02,53,40.285714285714285
2021-11-03,57,41.857142857142854
2021-11-04,35,43.0
2021-11-05,31,44.57142857142857
2021-11-06,42,44.857142857142854
2021-11-07,51,45.0
2021-11-08,43,49.142857142857146
2021-11-09,55,52.285714285714285
2021-11-10,58,53.57142857142857
2021-11-11,64,53.57142857142857
2021-11-12,53,54.714285714285715
2021-11-13,51,57.42857142857143
2021-11-14,51,58.142857142857146
2021-11-15,51,56.285714285714285
2021-11-16,74,56.42857142857143
2021-11-17,63,59.857142857142854
2021-11-18,51,62.142857142857146
2021-11-19,54,64.42857142857143
2021-11-20,75,66.0
2021-11-21,67,65.85714285714286
2021-11-22,67,67.85714285714286
2021-11-23,85,73.28571428571429
2021-11-24,62,74.0
2021-11-25,65,74.42857142857143
2021-11-26,92,77.71428571428571
2021-11-27,80,75.85714285714286
2021-11-28,70,78.85714285714286
2021-11-29,90,78.85714285714286
2021-11-30,72,78.0
2021-12-01,83,78.42857142857143
2021-12-02,65,80.71428571428571
2021-12-03,86,81.85714285714286
2021-12-04,83,85.14285714285714
2021-12-05,86,88.42857142857143
2021-12-06,98,93.85714285714286
2021-12-07,95,98.0
2021-12-08,106,100.71428571428571
2021-12-09,103,105.28571428571429
2021-12-10,115,105.71428571428571
2021-12-11,102,109.42857142857143
2021-12-12,118,112.57142857142857
2021-12-13,101,115.85714285714286
2021-12-14,121,118.14285714285714
2021-12-15,128,122.0
2021-12-16,126,121.57142857142857
2021-12-17,131,127.57142857142857
2021-12-18,129,131.0
2021-12-19,115,134.71428571428572
2021-12-20,143,136.28571428571428
2021-12-21,145,139.14285714285714
2021-12-22,154,141.42857142857142
2021-12-23,137,146.57142857142858
2021-12-24,151,150.85714285714286
2021-12-25,145,150.57142857142858
2021-12-26,151,149.14285714285714
2021-12-27,173,151.14285714285714
2021-12-28,143,152.0
2021-12-29,144,157.85714285714286
2021-12-30,151,160.71428571428572
2021-12-31,157,166.0
2022-01-01,186,178.42857142857142
2022-01-02,171,186.28571428571428
2022-01-03,210,195.14285714285714
2022-01-04,230,202.85714285714286
2022-01-05,199,210.42857142857142
2022-01-06,213,221.14285714285714
2022-01-07,211,227.42857142857142
2022-01-08,239,239.42857142857142
2022-01-09,246,252.57142857142858
2022-01-10,254,265.7142857142857
2022-01-11,314,282.2857142857143
2022-01-12,291,290.14285714285717
2022-01-13,305,300.0
2022-01-14,327,319.57142857142856
2022-01-15,294,328.2857142857143
2022-01-16,315,333.57142857142856
2022-01-17,391,343.85714285714283
2022-01-18,375,348.57142857142856
2022-01-19,328,356.7142857142857
2022-01-20,377,359.14285714285717
2022-01-21,360,364.7142857142857
2022-01-22,351,363.57142857142856
2022-01-23,332,369.2857142857143
2022-01-24,430,369.57142857142856
2022-01-25,367,372.7142857142857
2022-01-26,368,373.2857142857143
2022-01-27,379,375.85714285714283
2022-01-28,382,371.14285714285717
2022-01-29,355,375.0
2022-01-30,350,374.0
2022-01-31,397,372.7142857142857
2022-02-01,394,367.2857142857143
2022-02-02,361,362.0
2022-02-03,370,357.7142857142857
2022-02-04,344,346.57142857142856
2022-02-05,318,334.57142857142856
2022-02-06,320,323.42857142857144
2022-02-07,319,312.85714285714283
2022-02-08,310,306.14285714285717
2022-02-09,283,301.42857142857144
2022-02-10,296,289.7142857142857
2022-02-11,297,289.0
2022-02-12,285,283.2857142857143
2022-02-13,238,281.7142857142857
2022-02-14,314,276.57142857142856
2022-02-15,270,269.7142857142857
2022-02-16,272,257.85714285714283
2022-02-17,260,251.14285714285714
2022-02-18,249,240.85714285714286
2022-02-19,202,232.14285714285714
2022-02-20,191,223.42857142857142
2022-02-21,242,216.14285714285714
2022-02-22,209,208.71428571428572
2022-02-23,211,206.42857142857142
2022-02-24,209,201.57142857142858
2022-02-25,197,193.28571428571428
2022-02-26,186,190.42857142857142
2022-02-27,157,185.28571428571428
2022-02-28,184,180.57142857142858
2022-03-01,189,176.42857142857142
2022-03-02,175,169.14285714285714
2022-03-03,176,163.0
2022-03-04,168,156.28571428571428
2022-03-05,135,151.14285714285714
2022-03-06,114,144.0
2022-03-07,137,137.57142857142858
2022-03-08,153,132.57142857142858
2022-03-09,125,129.28571428571428
2022-03-10,131,129.57142857142858
2022-03-11,133,131.14285714285714
2022-03-12,112,125.85714285714286
2022-03-13,116,127.85714285714286
2022-03-14,148,126.57142857142857
2022-03-15,116,121.14285714285714
2022-03-16,139,121.71428571428571
2022-03-17,122,122.71428571428571
2022-03-18,95,120.14285714285714
2022-03-19,116,121.71428571428571
2022-03-20,123,122.28571428571429
2022-03-21,130,123.0
2022-03-22,127,127.28571428571429
2022-03-23,143,129.71428571428572
2022-03-24,127,132.0
2022-03-25,125,133.71428571428572
2022-03-26,133,135.57142857142858
2022-03-27,139,136.57142857142858
2022-03-28,142,138.71428571428572
2022-03-29,140,141.85714285714286
2022-03-30,150,141.71428571428572
2022-03-31,142,139.85714285714286
2022-04-01,147,141.14285714285714
2022-04-02,132,143.57142857142858
2022-04-03,126,141.85714285714286
2022-04-04,151,139.0
2022-04-05,157,138.0
2022-04-06,138,136.42857142857142
2022-04-07,122,134.57142857142858
2022-04-08,140,134.14285714285714
2022-04-09,121,132.28571428571428
2022-04-10,113,132.14285714285714
2022-04-11,148,135.14285714285714
2022-04-12,144,134.28571428571428
2022-04-13,137,134.14285714285714
2022-04-14,143,138.0
2022-04-15,134,133.71428571428572
2022-04-16,120,137.28571428571428
2022-04-17,140,138.28571428571428
2022-04-18,118,139.71428571428572
2022-04-19,169,137.85714285714286
2022-04-20,144,137.0
2022-04-21,153,134.71428571428572
2022-04-22,121,139.28571428571428
2022-04-23,114,135.71428571428572
2022-04-24,124,135.28571428571428
2022-04-25,150,133.14285714285714
2022-04-26,144,135.42857142857142
2022-04-27,141,135.71428571428572
2022-04-28,138,133.28571428571428
2022-04-29,137,128.42857142857142
2022-04-30,116,127.57142857142857
2022-05-01,107,122.57142857142857
2022-05-02,116,121.42857142857143
2022-05-03,138,118.85714285714286
2022-05-04,106,119.85714285714286
2022-05-05,130,119.42857142857143
2022-05-06,119,119.0
2022-05-07,123,112.85714285714286
2022-05-08,104,112.57142857142857
2022-05-09,113,105.42857142857143
2022-05-10,95,103.28571428571429
2022-05-11,104,102.0
2022-05-12,80,104.14285714285714
2022-05-13,104,100.28571428571429
2022-05-14,114,98.85714285714286
2022-05-15,119,97.57142857142857
2022-05-16,86,97.71428571428571
2022-05-17,85,95.71428571428571
2022-05-18,95,90.71428571428571
2022-05-19,81,84.71428571428571
2022-05-20,90,83.57142857142857
2022-05-21,79,84.0
2022-05-22,77,81.57142857142857
2022-05-23,78,81.0
2022-05-24,88,75.14285714285714
2022-05-25,78,72.0
2022-05-26,77,67.71428571428571
2022-05-27,49,62.42857142857143
2022-05-28,57,57.714285714285715
2022-05-29,47,54.0
2022-05-30,41,49.285714285714285
2022-05-31,55,50.57142857142857
2022-06-01,52,51.142857142857146
2022-06-02,44,51.285714285714285
2022-06-03,58,53.714285714285715
2022-06-04,61,53.714285714285715
2022-06-05,48,54.42857142857143
2022-06-06,58,55.285714285714285
2022-06-07,55,52.57142857142857
2022-06-08,57,49.57142857142857
2022-06-09,50,49.857142857142854
2022-06-10,39,48.285714285714285
2022-06-11,40,45.57142857142857
2022-06-12,50,44.714285714285715
2022-06-13,47,42.857142857142854
2022-06-14,36,44.285714285714285
2022-06-15,51,44.42857142857143
2022-06-16,37,43.857142857142854
2022-06-17,49,44.57142857142857
