data,casi,casi_media7gg
2021-10-12,158,147.28571428571428
2021-10-13,159,150.14285714285714
2021-10-14,137,152.42857142857142
2021-10-15,171,159.14285714285714
2021-10-16,157,167.42857142857142
2021-10-17,140,172.28571428571428
2021-10-18,192,180.71428571428572
2021-10-19,216,190.28571428571428
2021-10-20,193,194.14285714285714
2021-10-21,196,201.0
2021-10-22,238,206.28571428571428
2021-10-23,184,206.85714285714286
2021-10-24,188,217.0
2021-10-25,229,222.57142857142858
2021-10-26,220,224.0
2021-10-27,264,233.0
2021-10-28,235,239.85714285714286
2021-10-29,248,239.28571428571428
2021-10-30,247,249.0
2021-10-31,236,252.42857142857142
2021-11-01,225,265.57142857142856
2021-11-02,288,274.14285714285717
2021-11-03,288,276.14285714285717
2021-11-04,327,277.57142857142856
2021-11-05,308,293.57142857142856
2021-11-06,261,296.7142857142857
2021-11-07,246,301.85714285714283
2021-11-08,337,298.0
2021-11-09,310,306.0
2021-11-10,324,319.42857142857144
2021-11-11,300,327.2857142857143
2021-11-12,364,335.14285714285717
2021-11-13,355,350.57142857142856
2021-11-14,301,360.85714285714283
2021-11-15,392,373.0
2021-11-16,418,380.42857142857144
2021-11-17,396,383.7142857142857
2021-11-18,385,391.85714285714283
2021-11-19,416,401.0
2021-11-20,378,406.57142857142856
2021-11-21,358,411.0
2021-11-22,456,422.7142857142857
2021-11-23,457,433.57142857142856
2021-11-24,427,442.57142857142856
2021-11-25,467,446.42857142857144
2021-11-26,492,454.42857142857144
2021-11-27,441,457.2857142857143
2021-11-28,385,464.0
2021-11-29,512,475.14285714285717
2021-11-30,477,481.0
2021-12-01,474,491.57142857142856
2021-12-02,545,501.7142857142857
2021-12-03,533,519.7142857142857
2021-12-04,515,530.5714285714286
2021-12-05,456,539.7142857142857
2021-12-06,638,553.0
2021-12-07,553,566.7142857142857
2021-12-08,538,582.5714285714286
2021-12-09,638,592.1428571428571
2021-12-10,629,601.5714285714286
2021-12-11,626,621.5714285714286
2021-12-12,523,642.5714285714286
2021-12-13,704,652.0
2021-12-14,693,668.7142857142857
2021-12-15,685,674.2857142857143
2021-12-16,704,691.8571428571429
2021-12-17,746,705.4285714285714
2021-12-18,665,727.2857142857143
2021-12-19,646,751.2857142857143
2021-12-20,799,770.7142857142857
2021-12-21,846,801.2857142857143
